Component,Region,ReturnYear,zReturnYear,Age,Prop
Sport Harvest,Kenai,2001,-0.010988675119085634,Age1.4,0.6015351763588369
Sport Harvest,Kenai,2002,0.09040682711615135,Age1.4,0.5923989483661309
Sport Harvest,Kenai,2003,0.19180232935138833,Age1.4,0.5830427084003672
Sport Harvest,Kenai,2004,0.2931978315866253,Age1.4,0.5734740670359099
Sport Harvest,Kenai,2005,0.3945933338218623,Age1.4,0.5637013374309487
Sport Harvest,Kenai,2006,0.4959888360570993,Age1.4,0.5537335323432945
Sport Harvest,Kenai,2007,0.5973843382923363,Age1.4,0.5435803563266218
Sport Harvest,Kenai,2008,0.6987798405275732,Age1.4,0.5332521928822889
Sport Harvest,Kenai,2009,0.8001753427628102,Age1.4,0.5227600863901515
Sport Harvest,Kenai,2010,0.9015708449980472,Age1.4,0.512115718696657
Sport Harvest,Kenai,2011,1.0029663472332842,Age1.4,0.50133138029932
Sport Harvest,Kenai,2012,1.1043618494685212,Age1.4,0.4904199361327042
Sport Harvest,Kenai,2013,1.205757351703758,Age1.4,0.4793947860312571
Sport Harvest,Kenai,2014,1.3071528539389952,Age1.4,0.46826982001760953
Sport Harvest,Kenai,2015,1.4085483561742322,Age1.4,0.4570593686399284
Sport Harvest,South,1980,-2.140294222059062,Age1.4,0.4885541241154786
Sport Harvest,South,1981,-2.0388987198238255,Age1.4,0.47365330603038003
Sport Harvest,South,1982,-1.9375032175885882,Age1.4,0.4587406069825535
Sport Harvest,South,1983,-1.8361077153533514,Age1.4,0.44384036342486716
Sport Harvest,South,1984,-1.7347122131181143,Age1.4,0.42897691766018514
Sport Harvest,South,1985,-1.6333167108828774,Age1.4,0.41417445618330373
Sport Harvest,South,1986,-1.5319212086476404,Age1.4,0.39945684853325775
Sport Harvest,South,1987,-1.4305257064124035,Age1.4,0.3848474888406719
Sport Harvest,South,1988,-1.3291302041771664,Age1.4,0.37036914222531653
Sport Harvest,South,1989,-1.2277347019419294,Age1.4,0.3560437981256355
Sport Harvest,South,1990,-1.1263391997066925,Age1.4,0.34189253252798163
Sport Harvest,South,1991,-1.0249436974714554,Age1.4,0.32793538091341345
Sport Harvest,South,1992,-0.9235481952362184,Age1.4,0.3141912235601851
Sport Harvest,South,1993,-0.8221526930009815,Age1.4,0.3006776846375392
Sport Harvest,South,1994,-0.7207571907657445,Age1.4,0.2874110463087217
Sport Harvest,South,1995,-0.6193616885305075,Age1.4,0.27440617883620544
Sport Harvest,South,1996,-0.5179661862952706,Age1.4,0.261676487457736
Sport Harvest,South,1997,-0.41657068406003356,Age1.4,0.24923387658516302
Sport Harvest,South,1998,-0.3151751818247966,Age1.4,0.23708873167532662
Sport Harvest,South,1999,-0.2137796795895596,Age1.4,0.22524991893816368
Sport Harvest,South,2000,-0.11238417735432261,Age1.4,0.21372480288441317
Sport Harvest,South,2001,-0.010988675119085634,Age1.4,0.20251928157400978
Sport Harvest,South,2002,0.09040682711615135,Age1.4,0.19163783930355732
Sport Harvest,South,2003,0.19180232935138833,Age1.4,0.18108361636063441
Sport Harvest,South,2004,0.2931978315866253,Age1.4,0.17085849536325565
Sport Harvest,South,2005,0.3945933338218623,Age1.4,0.16096320357893926
Sport Harvest,South,2006,0.4959888360570993,Age1.4,0.15139743045857418
Sport Harvest,South,2007,0.5973843382923363,Age1.4,0.14215995939935475
Sport Harvest,South,2008,0.6987798405275732,Age1.4,0.13324881243731498
Sport Harvest,South,2009,0.8001753427628102,Age1.4,0.12466140612899868
Sport Harvest,South,2010,0.9015708449980472,Age1.4,0.11639471627881298
Sport Harvest,South,2011,1.0029663472332842,Age1.4,0.10844544837387697
Sport Harvest,South,2012,1.1043618494685212,Age1.4,0.1008102095848503
Sport Harvest,South,2013,1.205757351703758,Age1.4,0.0934856769865106
Sport Harvest,South,2014,1.3071528539389952,Age1.4,0.08646875529101739
Sport Harvest,South,2015,1.4085483561742322,Age1.4,0.07975671596897885
Escapement,North,1980,-2.140294222059062,Age1.5,0.00832012342323879
Escapement,North,1981,-2.0388987198238255,Age1.5,0.00807809281665164
Escapement,North,1982,-1.9375032175885882,Age1.5,0.007837618554972534
Escapement,North,1983,-1.8361077153533514,Age1.5,0.0075989396953301995
Escapement,North,1984,-1.7347122131181143,Age1.5,0.00736229270960059
Escapement,North,1985,-1.6333167108828774,Age1.5,0.007127910163352543
Escapement,North,1986,-1.5319212086476404,Age1.5,0.006896019411231601
Escapement,North,1987,-1.4305257064124035,Age1.5,0.006666841323323233
Escapement,North,1988,-1.3291302041771664,Age1.5,0.006440589056726668
Escapement,North,1989,-1.2277347019419294,Age1.5,0.0062174668860027794
Escapement,North,1990,-1.1263391997066925,Age1.5,0.00599766910534855
Escapement,North,1991,-1.0249436974714554,Age1.5,0.005781379014321114
Escapement,North,1992,-0.9235481952362184,Age1.5,0.0055687679977152234
Escapement,North,1993,-0.8221526930009815,Age1.5,0.005359994708826088
Escapement,North,1994,-0.7207571907657445,Age1.5,0.005155204363845386
Escapement,North,1995,-0.6193616885305075,Age1.5,0.004954528153586207
Escapement,North,1996,-0.5179661862952706,Age1.5,0.004758082777158509
Escapement,North,1997,-0.41657068406003356,Age1.5,0.004565970100667118
Escapement,North,1998,-0.3151751818247966,Age1.5,0.004378276942524035
Escapement,North,1999,-0.2137796795895596,Age1.5,0.004195074985598038
Escapement,North,2000,-0.11238417735432261,Age1.5,0.004016420815205629
Escapement,North,2001,-0.010988675119085634,Age1.5,0.003842356080909823
Escapement,North,2002,0.09040682711615135,Age1.5,0.0036729077792626774
Escapement,North,2003,0.19180232935138833,Age1.5,0.003508088654019787
Escapement,North,2004,0.2931978315866253,Age1.5,0.003347897709976966
Escapement,North,2005,0.3945933338218623,Age1.5,0.003192320836425257
Escapement,North,2006,0.4959888360570993,Age1.5,0.0030413315362713134
Escapement,North,2007,0.5973843382923363,Age1.5,0.0028948917570906607
Escapement,North,2008,0.6987798405275732,Age1.5,0.0027529528207177706
Escapement,North,2009,0.8001753427628102,Age1.5,0.002615456448353019
Escapement,North,2010,0.9015708449980472,Age1.5,0.002482335878481659
Escapement,North,2011,1.0029663472332842,Age1.5,0.0023535170750241313
Escapement,North,2012,1.1043618494685212,Age1.5,0.002228920022909462
Escapement,North,2013,1.205757351703758,Age1.5,0.0021084601074906665
Escapement,North,2014,1.3071528539389952,Age1.5,0.001992049572679956
Escapement,North,2015,1.4085483561742322,Age1.5,0.0018795990501250328
Escapement,Kenai,1980,-2.140294222059062,Age1.5,0.08291417953629124
Escapement,Kenai,1981,-2.0388987198238255,Age1.5,0.08043922478592797
Escapement,Kenai,1982,-1.9375032175885882,Age1.5,0.07800644493573104
Escapement,Kenai,1983,-1.8361077153533514,Age1.5,0.07561564096174325
Escapement,Kenai,1984,-1.7347122131181143,Age1.5,0.07326662978528459
Escapement,Kenai,1985,-1.6333167108828774,Age1.5,0.07095924455251
Escapement,Kenai,1986,-1.5319212086476404,Age1.5,0.06869333477339647
Escapement,Kenai,1987,-1.4305257064124035,Age1.5,0.06646876631076326
Escapement,Kenai,1988,-1.3291302041771664,Age1.5,0.06428542121034023
Escapement,Kenai,1989,-1.2277347019419294,Age1.5,0.06214319736350069
Escapement,Kenai,1990,-1.1263391997066925,Age1.5,0.06004200799507193
Escapement,Kenai,1991,-1.0249436974714554,Age1.5,0.05798178096966017
Escapement,Kenai,1992,-0.9235481952362184,Age1.5,0.055962457911167614
Escapement,Kenai,1993,-0.8221526930009815,Age1.5,0.05398399313166597
Escapement,Kenai,1994,-0.7207571907657445,Age1.5,0.05204635236750951
Escapement,Kenai,1995,-0.6193616885305075,Age1.5,0.05014951132252866
Escapement,Kenai,1996,-0.5179661862952706,Age1.5,0.0482934540203292
Escapement,Kenai,1997,-0.41657068406003356,Age1.5,0.046478170970118915
Escapement,Kenai,1998,-0.3151751818247966,Age1.5,0.044703657153064985
Escapement,Kenai,1999,-0.2137796795895596,Age1.5,0.04296990983892856
Escapement,Kenai,2000,-0.11238417735432261,Age1.5,0.04127692624557741
Escapement,Kenai,2001,-0.010988675119085634,Age1.5,0.03962470105690562
Escapement,Kenai,2002,0.09040682711615135,Age1.5,0.0380132238176298
Escapement,Kenai,2003,0.19180232935138833,Age1.5,0.036442476226324905
Escapement,Kenai,2004,0.2931978315866253,Age1.5,0.0349124293508404
Escapement,Kenai,2005,0.3945933338218623,Age1.5,0.03342304079282986
Escapement,Kenai,2006,0.4959888360570993,Age1.5,0.03197425183045612
Escapement,Kenai,2007,0.5973843382923363,Age1.5,0.03056598457033075
Escapement,Kenai,2008,0.6987798405275732,Age1.5,0.029198139141333047
Escapement,Kenai,2009,0.8001753427628102,Age1.5,0.027870590964068773
Escapement,Kenai,2010,0.9015708449980472,Age1.5,0.02658318813030752
Escapement,Kenai,2011,1.0029663472332842,Age1.5,0.025335748926735333
Escapement,Kenai,2012,1.1043618494685212,Age1.5,0.024128059536735445
Escapement,Kenai,2013,1.205757351703758,Age1.5,0.02295987195264529
Escapement,Kenai,2014,1.3071528539389952,Age1.5,0.021830902129027278
Escapement,Kenai,2015,1.4085483561742322,Age1.5,0.02074082840494415
Escapement,South,1980,-2.140294222059062,Age1.5,1.3209682939136333e-9
Escapement,South,1981,-2.0388987198238255,Age1.5,1.4964270076914984e-9
Escapement,South,1982,-1.9375032175885882,Age1.5,1.6933124378135076e-9
Escapement,South,1983,-1.8361077153533514,Age1.5,1.913948185774505e-9
Escapement,South,1984,-1.7347122131181143,Age1.5,2.160867676749598e-9
Escapement,South,1985,-1.6333167108828774,Age1.5,2.436827390042784e-9
Escapement,South,1986,-1.5319212086476404,Age1.5,2.744820093829974e-9
Escapement,South,1987,-1.4305257064124035,Age1.5,3.0880879003906166e-9
Escapement,South,1988,-1.3291302041771664,Age1.5,3.4701349097477753e-9
Escapement,South,1989,-1.2277347019419294,Age1.5,3.894739150338848e-9
Escapement,South,1990,-1.1263391997066925,Age1.5,4.3659634527864215e-9
Escapement,South,1991,-1.0249436974714554,Age1.5,4.8881648044983315e-9
Escapement,South,1992,-0.9235481952362184,Age1.5,5.466001625884184e-9
Escapement,South,1993,-0.8221526930009815,Age1.5,6.104438280392812e-9
Escapement,South,1994,-0.7207571907657445,Age1.5,6.808745977190449e-9
Escapement,South,1995,-0.6193616885305075,Age1.5,7.584499044017782e-9
Escapement,South,1996,-0.5179661862952706,Age1.5,8.437565335841671e-9
Escapement,South,1997,-0.41657068406003356,Age1.5,9.374089300402422e-9
Escapement,South,1998,-0.3151751818247966,Age1.5,1.0400465944117531e-8
Escapement,South,1999,-0.2137796795895596,Age1.5,1.1523303632830722e-8
Escapement,South,2000,-0.11238417735432261,Age1.5,1.2749373326899226e-8
Escapement,South,2001,-0.010988675119085634,Age1.5,1.408554149954875e-8
Escapement,South,2002,0.09040682711615135,Age1.5,1.5538683638927983e-8
Escapement,South,2003,0.19180232935138833,Age1.5,1.7115574915215406e-8
Escapement,South,2004,0.2931978315866253,Age1.5,1.882275434449376e-8
Escapement,South,2005,0.3945933338218623,Age1.5,2.0666358656832486e-8
Escapement,South,2006,0.4959888360570993,Age1.5,2.2651922152105973e-8
Escapement,South,2007,0.5973843382923363,Age1.5,2.4784139200079456e-8
Escapement,South,2008,0.6987798405275732,Age1.5,2.7066586830126028e-8
Escapement,South,2009,0.8001753427628102,Age1.5,2.9501406199572226e-8
Escapement,South,2010,0.9015708449980472,Age1.5,3.2088943779640116e-8
Escapement,South,2011,1.0029663472332842,Age1.5,3.482735600342632e-8
Escapement,South,2012,1.1043618494685212,Age1.5,3.77121850028747e-8
Escapement,South,2013,1.205757351703758,Age1.5,4.073591797778371e-8
Escapement,South,2014,1.3071528539389952,Age1.5,4.3887548630502306e-8
Escapement,South,2015,1.4085483561742322,Age1.5,4.715216572970695e-8
Sport Harvest,North,1980,-2.140294222059062,Age1.5,0.00953351519361368
Sport Harvest,North,1981,-2.0388987198238255,Age1.5,0.009271763512565393
Sport Harvest,North,1982,-1.9375032175885882,Age1.5,0.009011290376303004
Sport Harvest,North,1983,-1.8361077153533514,Age1.5,0.008752338678987245
Sport Harvest,North,1984,-1.7347122131181143,Age1.5,0.008495150479401905
Sport Harvest,North,1985,-1.6333167108828774,Age1.5,0.008239965713467572
Sport Harvest,North,1986,-1.5319212086476404,Age1.5,0.007987020901858054
Sport Harvest,North,1987,-1.4305257064124035,Age1.5,0.00773654786609974
Sport Harvest,North,1988,-1.3291302041771664,Age1.5,0.007488772466625079
Sport Harvest,North,1989,-1.2277347019419294,Age1.5,0.0072439133761144445
Sport Harvest,North,1990,-1.1263391997066925,Age1.5,0.007002180901100401
Sport Harvest,North,1991,-1.0249436974714554,Age1.5,0.006763775864236046
Sport Harvest,North,1992,-0.9235481952362184,Age1.5,0.00652888855886286
Sport Harvest,North,1993,-0.8221526930009815,Age1.5,0.006297697786577051
Sport Harvest,North,1994,-0.7207571907657445,Age1.5,0.006070369987417945
Sport Harvest,North,1995,-0.6193616885305075,Age1.5,0.0058470584711214
Sport Harvest,North,1996,-0.5179661862952706,Age1.5,0.00562790275663521
Sport Harvest,North,1997,-0.41657068406003356,Age1.5,0.005413028025823037
Sport Harvest,North,1998,-0.3151751818247966,Age1.5,0.005202544696031448
Sport Harvest,North,1999,-0.2137796795895596,Age1.5,0.00499654811500426
Sport Harvest,North,2000,-0.11238417735432261,Age1.5,0.004795118380540617
Sport Harvest,North,2001,-0.010988675119085634,Age1.5,0.004598320286346409
Sport Harvest,North,2002,0.09040682711615135,Age1.5,0.004406203394756745
Sport Harvest,North,2003,0.19180232935138833,Age1.5,0.00421880223643703
Sport Harvest,North,2004,0.2931978315866253,Age1.5,0.004036136636820153
Sport Harvest,North,2005,0.3945933338218623,Age1.5,0.0038582121689156174
Sport Harvest,North,2006,0.4959888360570993,Age1.5,0.00368502073222547
Sport Harvest,North,2007,0.5973843382923363,Age1.5,0.0035165412577983913
Sport Harvest,North,2008,0.6987798405275732,Age1.5,0.0033527405399007464
Sport Harvest,North,2009,0.8001753427628102,Age1.5,0.0031935741953080113
Sport Harvest,North,2010,0.9015708449980472,Age1.5,0.0030389877517157885
Sport Harvest,North,2011,1.0029663472332842,Age1.5,0.0028889178670893916
Sport Harvest,North,2012,1.1043618494685212,Age1.5,0.002743293681721924
Sport Harvest,North,2013,1.205757351703758,Age1.5,0.0026020383041084044
Sport Harvest,North,2014,1.3071528539389952,Age1.5,0.0024650704301681665
Sport Harvest,North,2015,1.4085483561742322,Age1.5,0.002332306092509377
Sport Harvest,Kenai,1980,-2.140294222059062,Age1.5,0.09214505927046811
Sport Harvest,Kenai,1981,-2.0388987198238255,Age1.5,0.08949663942851896
Sport Harvest,Kenai,1982,-1.9375032175885882,Age1.5,0.08689253152629374
Sport Harvest,Kenai,1983,-1.8361077153533514,Age1.5,0.08433249516990293
Sport Harvest,Kenai,1984,-1.7347122131181143,Age1.5,0.08181630081766793
Sport Harvest,Kenai,1985,-1.6333167108828774,Age1.5,0.07934373030305947
Sport Harvest,Kenai,1986,-1.5319212086476404,Age1.5,0.07691457725762595
Sport Harvest,Kenai,1987,-1.4305257064124035,Age1.5,0.07452864742673233
Sport Harvest,Kenai,1988,-1.3291302041771664,Age1.5,0.07218575887100899
Sport Harvest,Kenai,1989,-1.2277347019419294,Age1.5,0.06988574204658628
Sport Harvest,Kenai,1990,-1.1263391997066925,Age1.5,0.06762843975747444
Sport Harvest,Kenai,1991,-1.0249436974714554,Age1.5,0.06541370697386228
Sport Harvest,Kenai,1992,-0.9235481952362184,Age1.5,0.06324141051064382
Sport Harvest,Kenai,1993,-0.8221526930009815,Age1.5,0.06111142856117478
Sport Harvest,Kenai,1994,-0.7207571907657445,Age1.5,0.059023650082093475
Sport Harvest,Kenai,1995,-0.6193616885305075,Age1.5,0.05697797402604179
Sport Harvest,Kenai,1996,-0.5179661862952706,Age1.5,0.054974308420277666
Sport Harvest,Kenai,1997,-0.41657068406003356,Age1.5,0.053012569290496914
Sport Harvest,Kenai,1998,-0.3151751818247966,Age1.5,0.05109267943066135
Sport Harvest,Kenai,1999,-0.2137796795895596,Age1.5,0.04921456702126903
Sport Harvest,Kenai,2000,-0.11238417735432261,Age1.5,0.04737816410028041
Sport Harvest,Kenai,2001,-0.010988675119085634,Age1.5,0.045583404892816676
Sport Harvest,Kenai,2002,0.09040682711615135,Age1.5,0.043830224007756644
Sport Harvest,Kenai,2003,0.19180232935138833,Age1.5,0.04211855451144256
Sport Harvest,Kenai,2004,0.2931978315866253,Age1.5,0.04044832589083756
Sport Harvest,Kenai,2005,0.3945933338218623,Age1.5,0.038819461920618234
Sport Harvest,Kenai,2006,0.4959888360570993,Age1.5,0.03723187845079402
Sport Harvest,Kenai,2007,0.5973843382923363,Age1.5,0.035685481133477255
Sport Harvest,Kenai,2008,0.6987798405275732,Age1.5,0.03418016310933495
Sport Harvest,Kenai,2009,0.8001753427628102,Age1.5,0.03271580267598558
Sport Harvest,Kenai,2010,0.9015708449980472,Age1.5,0.031292260962112135
Sport Harvest,Kenai,2011,1.0029663472332842,Age1.5,0.029909379632296312
Sport Harvest,Kenai,2012,1.1043618494685212,Age1.5,0.028566978648491174
Sport Harvest,Kenai,2013,1.205757351703758,Age1.5,0.02726485411459801
Sport Harvest,Kenai,2014,1.3071528539389952,Age1.5,0.026002776230760614
Sport Harvest,Kenai,2015,1.4085483561742322,Age1.5,0.02478048738370766
Sport Harvest,South,1980,-2.140294222059062,Age1.5,1.4902564511352474e-9
Sport Harvest,South,1981,-2.0388987198238255,Age1.5,1.6909506903657185e-9
Sport Harvest,South,1982,-1.9375032175885882,Age1.5,1.9167240796792607e-9
Sport Harvest,South,1983,-1.8361077153533514,Age1.5,2.170407355750969e-9
Sport Harvest,South,1984,-1.7347122131181143,Age1.5,2.4551070057703008e-9
Sport Harvest,South,1985,-1.6333167108828774,Age1.5,2.774226114452816e-9
Sport Harvest,South,1986,-1.5319212086476404,Age1.5,3.1314858947093146e-9
Sport Harvest,South,1987,-1.4305257064124035,Age1.5,3.5309477348140507e-9
Sport Harvest,South,1988,-1.3291302041771664,Age1.5,3.9770355346326125e-9
Sport Harvest,South,1989,-1.2277347019419294,Age1.5,4.474558027815956e-9
Sport Harvest,South,1990,-1.1263391997066925,Age1.5,5.028730692430281e-9
Sport Harvest,South,1991,-1.0249436974714554,Age1.5,5.6451967352688076e-9
Sport Harvest,South,1992,-0.9235481952362184,Age1.5,6.33004649045531e-9
Sport Harvest,South,1993,-0.8221526930009815,Age1.5,7.089834395646985e-9
Sport Harvest,South,1994,-0.7207571907657445,Age1.5,7.9315924933470925e-09
Sport Harvest,South,1995,-0.6193616885305075,Age1.5,8.862839144294185e-9
Sport Harvest,South,1996,-0.5179661862952706,Age1.5,9.891581328192806e-9
Sport Harvest,South,1997,-0.41657068406003356,Age1.5,1.1026308538114739e-8
Sport Harvest,South,1998,-0.3151751818247966,Age1.5,1.2275975843722033e-8
Sport Harvest,South,1999,-0.2137796795895596,Age1.5,1.3649973202272369e-8
Sport Harvest,South,2000,-0.11238417735432261,Age1.5,1.5158077536256434e-8
Sport Harvest,South,2001,-0.010988675119085634,Age1.5,1.681038347980206e-8
Sport Harvest,South,2002,0.09040682711615135,Age1.5,1.8617208039314198e-8
Sport Harvest,South,2003,0.19180232935138833,Age1.5,2.0588963747364636e-8
Sport Harvest,South,2004,0.2931978315866253,Age1.5,2.2735994261413714e-8
Sport Harvest,South,2005,0.3945933338218623,Age1.5,2.5068365844264384e-8
Sport Harvest,South,2006,0.4959888360570993,Age1.5,2.7595607866730515e-8
Sport Harvest,South,2007,0.5973843382923363,Age1.5,3.0326395539164813e-8
Sport Harvest,South,2008,0.6987798405275732,Age1.5,3.326816869591476e-8
Sport Harvest,South,2009,0.8001753427628102,Age1.5,3.6426681860664196e-8
Sport Harvest,South,2010,0.9015708449980472,Age1.5,3.9805483287840255e-8
Sport Harvest,South,2011,1.0029663472332842,Age1.5,4.340532450816605e-8
Sport Harvest,South,2012,1.1043618494685212,Age1.5,4.7223507399458427e-8
Sport Harvest,South,2013,1.205757351703758,Age1.5,5.1253183187033694e-8
Sport Harvest,South,2014,1.3071528539389952,Age1.5,5.5482627133345755e-8
Sport Harvest,South,2015,1.4085483561742322,Age1.5,5.989452382490146e-8
